Market,Date,Month,Year,LSE IPO,TIDM,Company,Issue type,Transfer,Country of Inc.,FTSE Industry,FTSE Sector,FTSE Subsector,Issue Price,Currency,Market Cap - Opening Price (Â£m),Nominated Advisor (AIM only),Money Raised - New (Â£m),Money Raised - Existing (Â£m),TOTAL RAISED (Â£m),Initial Trading Open,Initial Trading High,Initial Trading Low,Adj Close Day 1,Volume Initial Trading Day,Adj Close Day 7,Adj Close Day 30,Adj Close Day 90,Adj Close Day 180,Adj Close Day 365,Adj Close Day 730,Adj Close Day 1825,Adj Close Day 3650
AIM,1997-12-12,1997-12-01,1997,IPO,,GENERAL INDUSTRIES,New Company Placing,,United Kingdom,772.0,Other Financial,"Financial, Other",25.0,,1.0,,0.698,-,-,,,,,,,,,,,,,
AIM,1997-12-10,1997-12-01,1997,IPO,,RAZORBACK VEHICLES CORP LTD,New Company Placing,,Australia,270.0,"Engineering, Vehicles",Vehicle Components & Assemblers,102.0,,23.129,,2.7295,-,-,,,,,,,,,,,,,
AIM,1997-12-08,1997-12-01,1997,IPO,,MARKET LINK PUBLISHING,New Company Placing,,United Kingdom,487.0,Support Services,Information Technology,50.0,,7.424,,3.1,-,-,,,,,,,,,,,,,
AIM,1997-12-05,1997-12-01,1997,IPO,,RAPID TECHNOLOGY GROUP,New Company Placing,,Republic of Ireland,487.0,Support Services,Information Technology,95.0,,20.884,,3.9953,-,-,,,,,,,,,,,,,
AIM,1997-12-01,1997-12-01,1997,IPO,,RANGE COOKER CO,New Company Placing,,United Kingdom,342.0,Household Goods & Textiles,Furnishings & Floor Coverings,5.0,,6.25,,1.75,-,-,,,,,,,,,,,,,
AIM,1997-11-21,1997-11-01,1997,IPO,,MAELOR,New Company Placing,,United Kingdom,360.0,Health Care,Health Care,88.0,,13.026,,6.1,-,-,,,,,,,,,,,,,
AIM,1997-11-21,1997-11-01,1997,IPO,,CRC GROUP,New Company Placing,,United Kingdom,487.0,Support Services,Information Technology,90.0,,11.501,,3.0,-,-,,,,,,,,,,,,,
AIM,1997-11-20,1997-11-01,1997,IPO,,SAVOY ASSET MANAGEMENT,New Company Placing,,United Kingdom,775.0,Utilities - Other,Multi-Utilities,95.0,,4.674,,1.425,-,-,,,,,,,,,,,,,
AIM,1997-11-17,1997-11-01,1997,IPO,,MINORPLANET SYSTEMS,New Company Placing,,United Kingdom,490.0,Tobacco,Tobacco,45.0,,17.712,,3.15,-,-,,,,,,,,,,,,,
AIM,1997-11-07,1997-11-01,1997,IPO,,CRESCO INTERNATIONAL,New Company Placing,,United Kingdom,778.0,Utilities - Other,Provision of water and the removal of sewage,150.0,,7.643,,2.52,-,-,,,,,,,,,,,,,
AIM,1997-10-29,1997-10-01,1997,IPO,,MARLBOROUGH INTERNATIONAL,New Company Placing,,Republic of Ireland,482.0,Pharmaceuticals & Biotechnology,Biotechnology,86.5,,22.858,,9.0104,-,-,,,,,,,,,,,,,
AIM,1997-10-28,1997-10-01,1997,IPO,,WEATHER ACTION HLDGS,New Company Placing,,United Kingdom,481.0,Support Services,Business Support Services,79.0,,5.32,,1.3758,-,-,,,,,,,,,,,,,
AIM,1997-10-15,1997-10-01,1997,IPO,,SOLITAIRE GROUP,New Company Placing,,United Kingdom,792.0,Property,Property,148.0,,6.752,,3.05,-,-,,,,,,,,,,,,,
AIM,1997-10-10,1997-10-01,1997,IPO,,NOTTINGHAM FOREST,New Company Placing,,United Kingdom,426.0,Leisure & Hotels,Leisure Facilities,70.0,,30.877,,2.5968,-,-,,,,,,,,,,,,,
AIM,1997-10-07,1997-10-01,1997,IPO,,NSB RETAIL SYSTEMS,New Company Placing,,United Kingdom,487.0,Support Services,Information Technology,115.0,,11.12,,4.0,-,-,,,,,,,,,,,,,
AIM,1997-10-06,1997-10-01,1997,IPO,,CAMBURY INVESTMENTS,New Company Placing,,United Kingdom,778.0,Utilities - Other,Provision of water and the removal of sewage,2.5,,3.75,,3.375,-,-,,,,,,,,,,,,,
AIM,1997-10-06,1997-10-01,1997,IPO,,BUCKLAND INVESTMENTS,New Company Placing,,,778.0,Utilities - Other,Provision of water and the removal of sewage,15.0,,0.63135,,0.6313,-,-,,,,,,,,,,,,,
AIM,1997-09-25,1997-09-01,1997,IPO,,SCIENCE SYSTEMS,New Company Placing,,United Kingdom,487.0,Support Services,Information Technology,129.0,,21.93,,5.4349,-,-,,,,,,,,,,,,,
AIM,1997-09-22,1997-09-01,1997,IPO,,ARAM RESOURCES,New Company Placing,,United Kingdom,125.0,Extractive Industries,Other Mineral Extractors & Mines,100.0,,5.15,,0.35,-,-,,,,,,,,,,,,,
AIM,1997-09-19,1997-09-01,1997,IPO,,COMPUTERLAND UK,New Company Placing,,United Kingdom,487.0,Support Services,Information Technology,100.0,,6.0,,1.725,-,-,,,,,,,,,,,,,
AIM,1997-09-09,1997-09-01,1997,IPO,,I S SOLUTIONS,New Company Placing,,United Kingdom,487.0,Support Services,Information Technology,134.0,,6.3935,,2.0,-,-,,,,,,,,,,,,,
AIM,1997-08-13,1997-08-01,1997,IPO,,LANDROUND,New Company Placing,,United Kingdom,432.0,Media,Media Agencies,80.0,,2.228,,0.5,-,-,,,,,,,,,,,,,
AIM,1997-07-28,1997-07-01,1997,IPO,,FAIRPLACE CONSULTING,New Company Placing,,,482.0,Pharmaceuticals & Biotechnology,Biotechnology,3.0,,4.304,,1.096,-,-,,,,,,,,,,,,,
AIM,1997-07-23,1997-07-01,1997,IPO,,CITADEL HOLDINGS,New Company Placing,,United Kingdom,792.0,Property,Property,100.0,,33.0,,22.6683,-,-,,,,,,,,,,,,,
AIM,1997-07-23,1997-07-01,1997,IPO,,KINGFISHER LEISURE,New Company Placing,,United Kingdom,426.0,Leisure & Hotels,Leisure Facilities,160.0,,15.5,,7.5,-,-,,,,,,,,,,,,,
AIM,1997-07-17,1997-07-01,1997,IPO,,HELICON PUBLISHING GROUP,New Company Placing,,United Kingdom,436.0,Media,Publishing,125.0,,7.336,,3.0206,-,-,,,,,,,,,,,,,
AIM,1997-07-17,1997-07-01,1997,IPO,,PYCRAFT & ARNOLD HLDGS,New Company Placing,,United Kingdom,772.0,Other Financial,"Financial, Other",55.0,,8.6,,2.0,-,-,,,,,,,,,,,,,
AIM,1997-07-15,1997-07-01,1997,IPO,,DELCAM,New Company Placing,,United Kingdom,487.0,Support Services,Information Technology,260.0,,15.396,,2.3149,-,-,,,,,,,,,,,,,
AIM,1997-07-07,1997-07-01,1997,IPO,,BAKERY SERVICES,New Company Placing,,United Kingdom,333.0,Food Producers,Food Producers,3.0,,2.2,,1.08,-,-,,,,,,,,,,,,,
AIM,1997-06-26,1997-06-01,1997,IPO,,GROSMONT HOLDINGS,New Company Placing,,United Kingdom,772.0,Other Financial,"Financial, Other",2.5,,2.5,,2.0,-,-,,,,,,,,,,,,,
AIM,1997-06-17,1997-06-01,1997,IPO,,HIGHLAND TIMBER,New Company Placing,,United Kingdom,225.0,Building Materials & Merchants,Builders Merchants,120.0,,7.773,,0.8164,-,-,,,,,,,,,,,,,
AIM,1997-06-05,1997-06-01,1997,IPO,,SBS GROUP,New Company Placing,,United Kingdom,482.0,Pharmaceuticals & Biotechnology,Biotechnology,100.0,,7.053975,,1.5178,-,-,,,,,,,,,,,,,
AIM,1997-05-27,1997-05-01,1997,IPO,,SOUTH BEACH CAFE,New Company Placing,,,470.0,"Breweries, Pubs & Restaurants","Breweries, Pubs & Restaurants",6.0,,9.725,,1.8,-,-,,,,,,,,,,,,,
AIM,1997-05-21,1997-05-01,1997,IPO,,EAGLES,New Company Placing,,United Kingdom,426.0,Leisure & Hotels,Leisure Facilities,40.0,,3.9,,0.9,-,-,,,,,,,,,,,,,
AIM,1997-05-19,1997-05-01,1997,IPO,,INTEGRATED ASSET MANAGEMENT,New Company Placing,,United Kingdom,775.0,Utilities - Other,Multi-Utilities,100.0,,2.643,,2.393,-,-,,,,,,,,,,,,,
AIM,1997-05-15,1997-05-01,1997,IPO,,NEWMARK TECHNOLOGY GROUP,New Company Placing,,United Kingdom,484.0,Support Services,Security & Alarm Services,10.0,,4.2,,0.8,-,-,,,,,,,,,,,,,
AIM,1997-05-06,1997-05-01,1997,IPO,,LONGBRIDGE INTERNATIONAL,New Company Placing,,United Kingdom,482.0,Pharmaceuticals & Biotechnology,Biotechnology,100.0,,3.325,,1.0,-,-,,,,,,,,,,,,,
AIM,1997-05-02,1997-05-01,1997,IPO,,ITG GROUP,New Company Placing,,Republic of Ireland,481.0,Support Services,Business Support Services,148.0,,6.643,,2.0898,-,-,,,,,,,,,,,,,
AIM,1997-04-30,1997-04-01,1997,IPO,,PETRA DIAMONDS,New Company Placing,,Bermuda,125.0,Extractive Industries,Other Mineral Extractors & Mines,30.0,,8.75,,2.5,-,-,,,,,,,,,,,,,
AIM,1997-04-30,1997-04-01,1997,IPO,,DRAGONS HEALTH CLUBS,New Company Placing,,United Kingdom,426.0,Leisure & Hotels,Leisure Facilities,100.0,,10.0,,1.7,-,-,,,,,,,,,,,,,
AIM,1997-04-24,1997-04-01,1997,IPO,,COMINO,New Company Placing,,United Kingdom,487.0,Support Services,Information Technology,130.0,,14.348,,2.6,-,-,,,,,,,,,,,,,
AIM,1997-04-24,1997-04-01,1997,IPO,,LADY IN LEISURE GROUP,New Company Placing,,United Kingdom,426.0,Leisure & Hotels,Leisure Facilities,110.0,,4.57,,1.8095,-,-,,,,,,,,,,,,,
AIM,1997-04-23,1997-04-01,1997,IPO,,SOCCER INVESTMENTS,New Company Placing,,United Kingdom,426.0,Leisure & Hotels,Leisure Facilities,100.0,,10.0,,10.0,-,-,,,,,,,,,,,,,
AIM,1997-04-17,1997-04-01,1997,IPO,,NMT GROUP,New Company Placing,,United Kingdom,360.0,Health Care,Health Care,50.0,,19.638,,10.0,-,-,,,,,,,,,,,,,
AIM,1997-04-15,1997-04-01,1997,IPO,,METHVEN'S,New Company Placing,,,454.0,"Retailers, General","Retailers, Chain Stores",44.0,,3.718,,1.43,-,-,,,,,,,,,,,,,
AIM,1997-04-08,1997-04-01,1997,IPO,,SIBIR ENERGY,New Company Placing,,United Kingdom,162.0,Oil Exploration & Production,Oil Exploration & Production,10.0,,25.499,,3.5,-,-,,,,,,,,,,,,,
AIM,1997-04-04,1997-04-01,1997,IPO,,BICKERTON GROUP,New Company Placing,,United Kingdom,210.0,Construction,Construction,40.0,,6.1,,2.0408,-,-,,,,,,,,,,,,,
AIM,1997-04-01,1997-04-01,1997,IPO,,AVALON OIL,New Company Placing,,United Kingdom,162.0,Oil Exploration & Production,Oil Exploration & Production,100.0,,76.018,,33.1439,-,-,,,,,,,,,,,,,
AIM,1997-03-27,1997-03-01,1997,IPO,,WORLD TELECOM,New Company Placing,,United Kingdom,481.0,Support Services,Business Support Services,150.0,,32.34,,13.1818,-,-,,,,,,,,,,,,,
AIM,1997-03-26,1997-03-01,1997,IPO,,PREMIER ASSET MANAGEMENT,New Company Placing,,United Kingdom,871.0,Speciality & Other Finance,Asset Managers,20.0,,0.0,,1.7,-,-,,,,,,,,,,,,,
AIM,1997-03-24,1997-03-01,1997,IPO,,PRESTBURY LEISURE GROUP,New Company Placing,,United Kingdom,414.0,Distributors,"Distributors, Other",2.0,,2.52,,0.75,-,-,,,,,,,,,,,,,
AIM,1997-03-21,1997-03-01,1997,IPO,,CHARLTON ATHLETIC,New Company Placing,,United Kingdom,426.0,Leisure & Hotels,Leisure Facilities,80.0,,17.946,,6.0,-,-,,,,,,,,,,,,,
AIM,1997-03-21,1997-03-01,1997,IPO,,Q GROUP(THE),New Company Placing,,United Kingdom,436.0,Media,Publishing,114.0,,19.0,,4.93,-,-,,,,,,,,,,,,,
AIM,1997-03-20,1997-03-01,1997,IPO,,TOTAL OFFICE GROUP,New Company Placing,,United Kingdom,481.0,Support Services,Business Support Services,145.0,,23.286,,7.0,-,-,,,,,,,,,,,,,
AIM,1997-03-10,1997-03-01,1997,IPO,,DOBBIES GARDEN CENTRES,New Company Placing,,United Kingdom,454.0,"Retailers, General","Retailers, Chain Stores",200.0,,9.387,,2.5,-,-,,,,,,,,,,,,,
AIM,1997-03-07,1997-03-01,1997,IPO,,BIRMINGHAM CITY,New Company Placing,,United Kingdom,426.0,Leisure & Hotels,Leisure Facilities,50.0,,25.0,,7.5,-,-,,,,,,,,,,,,,
AIM,1997-03-03,1997-03-01,1997,IPO,,SCREEN,New Company Placing,,,484.0,Support Services,Security & Alarm Services,3.0,,5.776,,1.815,-,-,,,,,,,,,,,,,
AIM,1997-02-27,1997-02-01,1997,IPO,,VFG,New Company Placing,,United Kingdom,434.0,Media,Broadcasting Contractors,40.0,,5.712,,3.0,-,-,,,,,,,,,,,,,
AIM,1997-02-26,1997-02-01,1997,IPO,,AORTECH INTERNATIONAL,New Company Placing,,United Kingdom,360.0,Health Care,Health Care,125.0,,21.5,,4.5,-,-,,,,,,,,,,,,,
AIM,1997-02-26,1997-02-01,1997,IPO,,ANGLO-WELSH GROUP,New Company Placing,,United Kingdom,426.0,Leisure & Hotels,Leisure Facilities,100.0,,3.05,,2.2,-,-,,,,,,,,,,,,,
AIM,1997-02-18,1997-02-01,1997,IPO,,INFOBANK INTL HLDGS,New Company Placing,,United Kingdom,487.0,Support Services,Information Technology,125.0,,24.07,,9.125,-,-,,,,,,,,,,,,,
AIM,1997-02-11,1997-02-01,1997,IPO,,MANO RIVER RESOURCES INC.,New Company Placing,,Canada,125.0,Extractive Industries,Other Mineral Extractors & Mines,18.0,,0.0,,0.85,-,-,,,,,,,,,,,,,
AIM,1997-02-07,1997-02-01,1997,IPO,,C & B PUBLISHING,New Company Placing,,United Kingdom,436.0,Media,Publishing,110.0,,5.447,,1.4014,-,-,,,,,,,,,,,,,
AIM,1997-02-04,1997-02-01,1997,IPO,,CALIDORE GROUP,New Company Placing,,United Kingdom,772.0,Other Financial,"Financial, Other",2.5,,2.8,,2.0,-,-,,,,,,,,,,,,,
AIM,1997-01-27,1997-01-01,1997,IPO,,JOHN LEWIS OF HUNGERFORD,New Company Placing,,United Kingdom,342.0,Household Goods & Textiles,Furnishings & Floor Coverings,3.0,,4.15,,1.25,-,-,,,,,,,,,,,,,
AIM,1997-01-06,1997-01-01,1997,IPO,,GB RAILWAYS GROUP,New Company Placing,,United Kingdom,490.0,Tobacco,Tobacco,100.0,,8.75,,7.0,-,-,,,,,,,,,,,,,
AIM,1997-01-02,1997-01-01,1997,IPO,,SANCTUARY MUSIC PRODUCTIONS,New Company Placing,,United Kingdom,436.0,Media,Publishing,65.0,,6.24,,1.74,-,-,,,,,,,,,,,,,
AIM,1996-12-19,1996-12-01,1996,IPO,,FOUNTAIN FORESTRY,New Company Placing,,United Kingdom,336.0,Food Producers,Plantations,75.0,,6.586,,2.25,-,-,,,,,,,,,,,,,
AIM,1996-12-18,1996-12-01,1996,IPO,,ON-LINE,New Company Placing,,United Kingdom,487.0,Support Services,Information Technology,100.0,,3.31,,0.51,-,-,,,,,,,,,,,,,
AIM,1996-12-16,1996-12-01,1996,IPO,,PILAT TECHNOLOGIES INTERNATIONAL,New Company Placing,,Israel,487.0,Support Services,Information Technology,68.5,,14.709,,2.65,-,-,,,,,,,,,,,,,
AIM,1996-12-16,1996-12-01,1996,IPO,,HIGHAMS SYSTEMS SERVICES GROUP,New Company Placing,,United Kingdom,482.0,Pharmaceuticals & Biotechnology,Biotechnology,72.0,,6.372,,0.648,-,-,,,,,,,,,,,,,
AIM,1996-12-13,1996-12-01,1996,IPO,,OXFORD BIOMEDICA,New Company Placing,,United Kingdom,370.0,Pharmaceuticals,Pharmaceuticals,88.0,,50.075,,4.766,-,-,,,,,,,,,,,,,
AIM,1996-12-13,1996-12-01,1996,IPO,,YEOMAN GROUP,New Company Placing,,United Kingdom,253.0,Electronic & Electrical Equipment,Electronic Equipment,175.0,,8.389,,3.3217,-,-,,,,,,,,,,,,,
AIM,1996-11-29,1996-11-01,1996,IPO,,DAWN TIL DUSK HLDGS,New Company Placing,,United Kingdom,454.0,"Retailers, General","Retailers, Chain Stores",115.0,,4.042,,1.5,-,-,,,,,,,,,,,,,
AIM,1996-11-29,1996-11-01,1996,IPO,,KERN RIVER,New Company Placing,,United Kingdom,162.0,Oil Exploration & Production,Oil Exploration & Production,50.0,,5.75,,1.2,-,-,,,,,,,,,,,,,
AIM,1996-11-28,1996-11-01,1996,IPO,,GOSHAWK INSURANCE HLDGS,New Company Placing,,United Kingdom,736.0,Insurance,"Insurance, Lloyd's Funds",110.0,,37.277,,35.0,-,-,,,,,,,,,,,,,
AIM,1996-11-28,1996-11-01,1996,IPO,,RECYCLING SERVICES GROUP,New Company Placing,,United Kingdom,485.0,Support Services,Waste Control,90.0,,14.602,,4.27,-,-,,,,,,,,,,,,,
AIM,1996-11-27,1996-11-01,1996,IPO,,FUTURE INTEGRATED TELEPHONY,New Company Placing,,United Kingdom,660.0,Telecommunications OLD,Telecommunications,115.0,,12.77,,3.86,-,-,,,,,,,,,,,,,
AIM,1996-11-27,1996-11-01,1996,IPO,,CHARTERHOUSE COMMUNICATIONS,New Company Placing,,United Kingdom,436.0,Media,Publishing,5.0,,5.0,,2.0,-,-,,,,,,,,,,,,,
AIM,1996-11-25,1996-11-01,1996,IPO,,ACCESS PLUS,New Company Placing,,United Kingdom,432.0,Media,Media Agencies,90.0,,12.664,,4.4325,-,-,,,,,,,,,,,,,
AIM,1996-11-21,1996-11-01,1996,IPO,,SNAKEBOARD INTERNATIONAL,New Company Placing,,United Kingdom,428.0,Leisure & Hotels,Home Entertainment,3.0,,20.14,,3.1,-,-,,,,,,,,,,,,,
AIM,1996-11-20,1996-11-01,1996,IPO,,EXETER INVESTMENT GROUP,New Company Placing,,United Kingdom,775.0,Utilities - Other,Multi-Utilities,92.0,,8.74,,3.8943,-,-,,,,,,,,,,,,,
AIM,1996-11-15,1996-11-01,1996,IPO,,BARRASFORD HLDGS,New Company Placing,,United Kingdom,792.0,Property,Property,6.0,,9.22,,4.02,-,-,,,,,,,,,,,,,
AIM,1996-11-11,1996-11-01,1996,IPO,,MAJESTIC WINES,New Company Placing,,United Kingdom,440.0,"Retailers, Food","Retailers and Wholesalers, Food",160.0,,20.396,,4.3896,-,-,,,,,,,,,,,,,
AIM,1996-11-07,1996-11-01,1996,IPO,,BEAUFORT GROUP,New Company Placing,,United Kingdom,481.0,Support Services,Business Support Services,3.0,,5.75,,1.25,-,-,,,,,,,,,,,,,
AIM,1996-11-01,1996-11-01,1996,IPO,,CORPORATE EXECUTIVE SEARCH INTL,New Company Placing,,United Kingdom,482.0,Pharmaceuticals & Biotechnology,Biotechnology,3.0,,4.68,,0.7045,-,-,,,,,,,,,,,,,
AIM,1996-10-31,1996-10-01,1996,IPO,,JARDINERIE INTERIORS GROUP,New Company Placing,,United Kingdom,481.0,Support Services,Business Support Services,114.0,,10.075,,4.275,-,-,,,,,,,,,,,,,
AIM,1996-10-31,1996-10-01,1996,IPO,,DEEP-SEA LEISURE,New Company Placing,,United Kingdom,426.0,Leisure & Hotels,Leisure Facilities,160.0,,10.027,,3.5,-,-,,,,,,,,,,,,,
AIM,1996-10-31,1996-10-01,1996,IPO,,MONDAS,New Company Placing,,United Kingdom,487.0,Support Services,Information Technology,75.0,,4.521,,1.5,-,-,,,,,,,,,,,,,
AIM,1996-10-25,1996-10-01,1996,IPO,,BEECHCROFT,New Company Placing,,United Kingdom,210.0,Construction,Construction,3.0,,5.663,,2.25,-,-,,,,,,,,,,,,,
AIM,1996-10-24,1996-10-01,1996,IPO,,LOFTUS ROAD,New Company Placing,,United Kingdom,426.0,Leisure & Hotels,Leisure Facilities,72.0,,26.658,,10.386,-,-,,,,,,,,,,,,,
AIM,1996-10-18,1996-10-01,1996,IPO,,GEO INTERACTIVE MEDIA GROUP,New Company Placing,,Israel,487.0,Support Services,Information Technology,100.0,,100.0,,12.0,-,-,,,,,,,,,,,,,
AIM,1996-10-17,1996-10-01,1996,IPO,,VICTORY CORP,New Company Placing,,United Kingdom,346.0,Household Goods & Textiles,Household Requisites,58.0,,109.905,,45.0,-,-,,,,,,,,,,,,,
AIM,1996-10-16,1996-10-01,1996,IPO,,FITNESS FIRST,New Company Placing,,United Kingdom,426.0,Leisure & Hotels,Leisure Facilities,80.0,,22.0,,8.0,-,-,,,,,,,,,,,,,
AIM,1996-10-04,1996-10-01,1996,IPO,,MEARS GROUP,New Company Placing,,United Kingdom,481.0,Support Services,Business Support Services,10.0,,3.6,,1.6,-,-,,,,,,,,,,,,,
AIM,1996-10-03,1996-10-01,1996,IPO,,AIRTECH,New Company Placing,,United Kingdom,253.0,Electronic & Electrical Equipment,Electronic Equipment,68.0,,30.973,,11.86,-,-,,,,,,,,,,,,,
AIM,1996-10-03,1996-10-01,1996,IPO,,INTEROUTE TELECOMUNICATIONS,New Company Placing,,United Kingdom,660.0,Telecommunications OLD,Telecommunications,150.0,,50.0,,11.0363,-,-,,,,,,,,,,,,,
AIM,1996-10-02,1996-10-01,1996,IPO,,EURASIA MINING,New Company Placing,,United Kingdom,129.0,Extractive Industries,Mining Finance,310.0,,11.551,,2.9109,-,-,,,,,,,,,,,,,
AIM,1996-09-30,1996-09-01,1996,IPO,,PERSONAL NUMBER CO,New Company Placing,,United Kingdom,660.0,Telecommunications OLD,Telecommunications,66.0,,10.231,,2.125,-,-,,,,,,,,,,,,,
AIM,1996-09-27,1996-09-01,1996,IPO,,SHALIBANE,New Company Placing,,United Kingdom,270.0,"Engineering, Vehicles",Vehicle Components & Assemblers,125.0,,6.006,,3.0,-,-,,,,,,,,,,,,,
AIM,1996-09-25,1996-09-01,1996,IPO,,THE WEEKS GROUP,New Company Placing,,United Kingdom,210.0,Construction,Construction,5.0,,6.579,,2.25,-,-,,,,,,,,,,,,,
AIM,1996-09-11,1996-09-01,1996,IPO,,GROSVENOR LAND HLDGS,New Company Placing,,United Kingdom,792.0,Property,Property,12.5,,1.455,,0.1875,-,-,,,,,,,,,,,,,
AIM,1996-09-10,1996-09-01,1996,IPO,,POLYDOC,New Company Placing,,United Kingdom,487.0,Support Services,Information Technology,65.0,,11.173,,2.0084,-,-,,,,,,,,,,,,,
AIM,1996-08-15,1996-08-01,1996,IPO,,LONDON & EDINBURGH PUBLISHING,New Company Placing,,United Kingdom,436.0,Media,Publishing,10.0,,3.05,,1.3916,-,-,,,,,,,,,,,,,
AIM,1996-08-14,1996-08-01,1996,IPO,,BARBICAN HEALTHCARE,New Company Placing,,United Kingdom,360.0,Health Care,Health Care,62.0,,11.963,,3.0,-,-,,,,,,,,,,,,,
AIM,1996-08-13,1996-08-01,1996,IPO,,GALL THOMSON ENVIRONMENTAL,New Company Placing,,United Kingdom,165.0,Oil Exploration & Production,Oil Services,50.0,,15.56,,8.25,-,-,,,,,,,,,,,,,
AIM,1996-08-02,1996-08-01,1996,IPO,,SCI ENTERTAINMENT GROUP,New Company Placing,,United Kingdom,487.0,Support Services,Information Technology,149.0,,17.413,,5.0,-,-,,,,,,,,,,,,,
AIM,1996-07-30,1996-07-01,1996,IPO,,HIT ENTERTAINMENT,New Company Placing,,United Kingdom,434.0,Media,Broadcasting Contractors,163.0,,18.213,,3.5928,-,-,,,,,,,,,,,,,
AIM,1996-07-30,1996-07-01,1996,IPO,,AND INTERNATIONAL PUBLISHERS,New Company Placing,,United Kingdom,436.0,Media,Publishing,70.0,,14.477,,2.4773,-,-,,,,,,,,,,,,,
AIM,1996-07-30,1996-07-01,1996,IPO,,WEST 175 ENTERPRISES,New Company Placing,,USA,434.0,Media,Broadcasting Contractors,125.0,,4.831,,1.5341,-,-,,,,,,,,,,,,,
AIM,1996-07-24,1996-07-01,1996,IPO,,DIGITAL ANIMATIONS GROUP,New Company Placing,,United Kingdom,487.0,Support Services,Information Technology,71.0,,10.432,,1.912,-,-,,,,,,,,,,,,,
AIM,1996-07-23,1996-07-01,1996,IPO,,SELECTOR,New Company Placing,,Israel,252.0,Electronic & Electrical Equipment,Electrical Equipment,66.0,,12.882,,2.97,-,-,,,,,,,,,,,,,
AIM,1996-07-22,1996-07-01,1996,IPO,,UNO,New Company Placing,,United Kingdom,454.0,"Retailers, General","Retailers, Chain Stores",134.0,,18.76,,8.0387,-,-,,,,,,,,,,,,,
AIM,1996-07-18,1996-07-01,1996,IPO,,ALIZYME,New Company Placing,,United Kingdom,370.0,Pharmaceuticals,Pharmaceuticals,60.0,,10.374,,5.0,-,-,,,,,,,,,,,,,
AIM,1996-07-18,1996-07-01,1996,IPO,,LIFE NUMBERS,New Company Placing,,United Kingdom,660.0,Telecommunications OLD,Telecommunications,12.0,,0.6,,0.6,-,-,,,,,,,,,,,,,
AIM,1996-07-17,1996-07-01,1996,IPO,,HAT PIN,New Company Placing,,United Kingdom,583.0,Support Services,"Education, Business Training & Employment Agencies",,,0.0,,0.75,-,-,,,,,,,,,,,,,
AIM,1996-07-15,1996-07-01,1996,IPO,,FAYREWOOD,New Company Placing,,United Kingdom,414.0,Distributors,"Distributors, Other",36.0,,1.89,,0.45,-,-,,,,,,,,,,,,,
AIM,1996-07-12,1996-07-01,1996,IPO,,BATM ADVANCED COMMUNICATIONS,New Company Placing,,Israel,253.0,Electronic & Electrical Equipment,Electronic Equipment,125.0,,38.82,,8.1468,-,-,,,,,,,,,,,,,
AIM,1996-07-11,1996-07-01,1996,IPO,,ELECTRONIC RETAILING SYSTEMS INTL,New Company Placing,,USA,253.0,Electronic & Electrical Equipment,Electronic Equipment,145.0,,30.498,,7.1971,-,-,,,,,,,,,,,,,
AIM,1996-07-11,1996-07-01,1996,IPO,,LOTTERYKING HLDGS,New Company Placing,,United Kingdom,426.0,Leisure & Hotels,Leisure Facilities,3.0,,5.406,,1.53,-,-,,,,,,,,,,,,,
AIM,1996-07-08,1996-07-01,1996,IPO,,CIRQUAL,New Company Placing,,United Kingdom,262.0,Engineering,Engineering Fabricators,122.0,,20.13,,5.8,-,-,,,,,,,,,,,,,
AIM,1996-07-08,1996-07-01,1996,IPO,,PORDUM FOODS,New Company Placing,,United Kingdom,440.0,"Retailers, Food","Retailers and Wholesalers, Food",3.0,,6.555,,0.855,-,-,,,,,,,,,,,,,
AIM,1996-07-04,1996-07-01,1996,IPO,,AFA SYSTEMS,New Company Placing,,United Kingdom,487.0,Support Services,Information Technology,120.0,,11.98,,3.0,-,-,,,,,,,,,,,,,
AIM,1996-07-03,1996-07-01,1996,IPO,,CIRCLE COMMUNICATIONS,New Company Placing,,United Kingdom,434.0,Media,Broadcasting Contractors,170.0,,18.479,,6.8,-,-,,,,,,,,,,,,,
AIM,1996-06-28,1996-06-01,1996,IPO,,INTELLIGENT ENVIRONMENTS GROUP,New Company Placing,,United Kingdom,487.0,Support Services,Information Technology,94.0,,21.03,,15.6127,-,-,,,,,,,,,,,,,
AIM,1996-06-27,1996-06-01,1996,IPO,,WHITTARD OF CHELSEA,New Company Placing,,United Kingdom,440.0,"Retailers, Food","Retailers and Wholesalers, Food",148.0,,23.487,,8.965,-,-,,,,,,,,,,,,,
AIM,1996-06-26,1996-06-01,1996,IPO,,SOLID STATE SUPPLIES,New Company Placing,,United Kingdom,253.0,Electronic & Electrical Equipment,Electronic Equipment,80.0,,5.0,,1.0,-,-,,,,,,,,,,,,,
