Market,Date,Month,Year,LSE IPO,TIDM,Company,Issue type,Transfer,Country of Inc.,FTSE Industry,FTSE Sector,FTSE Subsector,Issue Price,Currency,Market Cap - Opening Price (Â£m),Nominated Advisor (AIM only),Money Raised - New (Â£m),Money Raised - Existing (Â£m),TOTAL RAISED (Â£m),Initial Trading Open,Initial Trading High,Initial Trading Low,Adj Close Day 1,Volume Initial Trading Day,Adj Close Day 7,Adj Close Day 30,Adj Close Day 90,Adj Close Day 180,Adj Close Day 365,Adj Close Day 730,Adj Close Day 1825,Adj Close Day 3650
UK Main Market,23/07/2014,01/07/2014,2014,IPO,SPI ,SPIRE HEALTHCARE GROUP PLC,New Company Placing,,United Kingdom,4533,Health Care Equipment & Services,Health Care Providers,210,,854.3033628,,315,-,-,,,,,,,,,,,,,
SFM,23/07/2014,01/07/2014,2014,IPO,BGLF,BLACKSTONE / GSO LOAN FINANCING LTD,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,1,,209.6221132,,206.5242494,-,-,,,,,,,,,,,,,
AIM,18/07/2014,01/07/2014,2014,IPO,AMPH,AGGREGATED MICRO POWER HLDGS PLC,New Company Placing,,United Kingdom,7537, Electricity, Alternative Electricity,100,,26.722,finnCap Ltd,9.5,-,-,,,,,,,,,,,,,
UK Main Market,15/07/2014,01/07/2014,2014,IPO,SSPG,SSP GROUP PLC,New Company Placing,,United Kingdom,5337,Food & Drug Retailers,Food Retailers & Wholesalers,210,,1061.624897,,467.1028719,-,-,,,,,,,,,,,,,
AIM,15/07/2014,01/07/2014,2014,IPO,ERGO,ERGOMED PLC,New Company Placing,,United Kingdom,4573,Pharmaceuticals & Biotechnology,Biotechnology,160,,46.719,Oriel Securities Limited,11,-,-,,,,,,,,,,,,,
UK Main Market,14/07/2014,01/07/2014,2014,IPO,SQN ,SQN ASSET FINANCE INCOME FUND LTD,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,100,,154.5,,150,-,-,,,,,,,,,,,,,
AIM,14/07/2014,01/07/2014,2014,IPO,JSI ,JIASEN INTL HLDGS LTD,New Company Placing,,British Virgin Islands,3726,Household Goods,Furnishings,82,,102.8,Cairn Financial Advisers LLP,2.334,-,-,,,,,,,,,,,,,
International Main Market,11/07/2014,01/07/2014,2014,IPO,MTMY,MATOMY MEDIA GROUP LTD,New Company Placing,,Israel,5555,Media,Media Agencies,227,,213.3697069,,40.99166,-,-,,,,,,,,,,,,,
AIM,11/07/2014,01/07/2014,2014,IPO,CLST,CLEARSTAR INC,New Company Placing,,Cayman Islands,9537,Software & Computer Services,Software,57,,21.782,Cenkos Securities Limited,8.835,-,-,,,,,,,,,,,,,
AIM,10/07/2014,01/07/2014,2014,IPO,ABZA,ABZENA LTD,New Company Placing,,United Kingdom,4573,Pharmaceuticals & Biotechnology,Biotechnology,80,,81.84,Cenkos Securities Limited,20,-,-,,,,,,,,,,,,,
UK Main Market,09/07/2014,01/07/2014,2014,IPO,IEH ,INTELLIGENT ENERGY HLDGS PLC,New Company Placing,,United Kingdom,587, Alternative Energy, Alternative Fuels,340,,526.4884772,,56.0124534,-,-,,,,,,,,,,,,,
International Main Market,04/07/2014,01/07/2014,2014,IPO,ELSA,SOCIETATEA COMERCIALA DE DIS SI FUR,International Offering (GDR),,Romania,7535,Electricity,Electricity,13.66,,362.2387324,,358.5638467,-,-,13.80000019,13.80000019,13.75,8.367393494,141479,7.791377544,8.033909798,8.579609871,7.57916069,7.275994778,8.328731537,8.783624649,
AIM,02/07/2014,01/07/2014,2014,IPO,GINV,GLOBAL INVACOM GROUP LTD,New Company Placing,,Singapore,9578,Technology Hardware & Equipment,Telecommunications Equipment,19.75,,58.245,finnCap Ltd,8.8085,-,-,20,21,19.5,20.03969574,99937,20.03969574,21.61858177,18.21790504,20.03969574,17,7.5,7,
UK Main Market,30/06/2014,01/06/2014,2014,IPO,ESP ,EMPIRIC STUDENT PROP PLC,New Company Placing,,United Kingdom,8673, Real Estate Investment Trusts, Residential REITs,100,,85.85,,85.000001,-,-,,,,,,,,,,,,,
AIM,30/06/2014,01/06/2014,2014,IPO,EZH ,EASYHOTEL PLC,New Company Placing,,United Kingdom,5753,Travel & Leisure,Hotels,80,,54.69,Investec Bank PLC,25.241,-,-,,,,,,,,,,,,,
AIM,30/06/2014,01/06/2014,2014,IPO,AFHP,AFH FINANCIAL GROUP PLC,New Company Placing,,United Kingdom,8771,General Financial,Asset Managers,140,,28.88,Allenby Capital Limited,1.4617,-,-,,,,,,,,,,,,,
UK Main Market,27/06/2014,01/06/2014,2014,IPO,SIT ,SANDITON INVESTMENT TRUST PLC,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,100,,52,,50,-,-,,,,,,,,,,,,,
AIM,27/06/2014,01/06/2014,2014,IPO,IMO ,IMIMOBILE PLC,New Company Placing,,United Kingdom,9537,Software & Computer Services,Software,120,,63.12,SPARK Advisory Partners,30,-,-,,,,,,,,,,,,,
AIM,27/06/2014,01/06/2014,2014,IPO,CDOG,CDIALOGUES PLC,New Company Placing,,United Kingdom,5555,Media,Media Agencies,212,,13.89,Strand Hanson Limited,1.2466,-,-,,,,,,,,,,,,,
UK Main Market,26/06/2014,01/06/2014,2014,IPO,AA. ,AA PLC,New Company Placing,,United Kingdom,5377,General Retailers,Specialized Consumer Services,250,,1340.68,,1385.000003,-,-,,,,,,,,,,,,,
UK Main Market,26/06/2014,01/06/2014,2014,IPO,RIV ,RIVER & MERCANTILE GROUP PLC,New Company Placing,,United Kingdom,8771,General Financial,Asset Managers,183,,157.01,,41.5,-,-,,,,,,,,,,,,,
UK Main Market,25/06/2014,01/06/2014,2014,IPO,TSB ,TSB BANKING GRP PLC,New Company Placing,,United Kingdom,8355,Banks,Banks,260,,1425,,455,-,-,,,,,,,,,,,,,
UK Main Market,25/06/2014,01/06/2014,2014,IPO,FEET,FUNDSMITH EMERGING EQUITIES TR PLC,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,1000,,201.11,,193.37921,-,-,,,,,,,,,,,,,
UK Main Market,25/06/2014,01/06/2014,2014,IPO,ALM ,ALLIED MINDS LTD,New Company Placing,,United Kingdom,8775,General Financial,Specialty Finance,190,,389.67,,117.22,-,-,,,,,,,,,,,,,
UK Main Market,23/06/2014,01/06/2014,2014,IPO,ZPLA,ZOOPLA PROPERTY GROUP PLC,New Company Placing,,United Kingdom,5555,Media,Media Agencies,220,,956.4,,351.950764,-,-,,,,,,,,,,,,,
International Main Market,23/06/2014,01/06/2014,2014,IPO,TBCB,TBC BANK JSC,International Offering (GDR),,Georgia,8355,Banks,Banks,13,,378.6014896,,140.09471,-,-,,,,,,,,,,,,,
UK Main Market,23/06/2014,01/06/2014,2014,IPO,FAN ,VOLUTION GROUP PLC,New Company Placing,,United Kingdom,2353,Construction & Materials,Building Materials & Fixtures,150,,290.5,,100,-,-,,,,,,,,,,,,,
UK Main Market,20/06/2014,01/06/2014,2014,IPO,FDM ,FDM GROUP PLC,New Company Placing,,United Kingdom,9533,Software & Computer Services,Computer Services,287,,344.06,,8,-,-,,,,,,,,,,,,,
AIM,20/06/2014,01/06/2014,2014,IPO,ZBO ,ZIBAO METALS RECYCLING HLDGS LTD,New Company Placing,,United Kingdom,1755,Industrial Metals,Nonferrous Metals,8,,8.75,ZAI Corporate Finance Limited,1.3,-,-,,,,,,,,,,,,,
International Main Market,17/06/2014,01/06/2014,2014,IPO,BME ,B & M EUROPEAN VALUE RETAIL SA,New Company Placing,,Luxembourg,5373,General Retailers,Broadline Retailers,270,,2850,,1080,-,-,,,,,,,,,,,,,
AIM,16/06/2014,01/06/2014,2014,IPO,MYSL,MYSALE GROUP PLC,New Company Placing,,United Kingdom,5371,General Retailers,Apparel Retailers,226,,316.36,Macquarie Capital (Europe) Lim,115.1534,-,-,,,,,,,,,,,,,
UK Main Market,13/06/2014,01/06/2014,2014,IPO,PUMX,PUMA VCT 10 PLC,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,100,,33.51,,34.54153,-,-,,,,,,,,,,,,,
UK Main Market,12/06/2014,01/06/2014,2014,IPO,FAIR,FAIR OAKS INCOME FUND LTD,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,1,,67.8651118,,67.19318,-,-,1,1.012500048,1,0.505758584,36682,0.51076597,0.508262098,0.513269663,0.523284793,0.51076597,0.437556207,0.549043119,
UK Main Market,11/06/2014,01/06/2014,2014,IPO,GMD ,GAME DIGITAL PLC,New Company Placing,,United Kingdom,3747,Leisure Goods,Toys,200,,336.6,,120.82,-,-,,,,,,,,,,,,,
UK Main Market,10/06/2014,01/06/2014,2014,IPO,OSB ,ONESAVINGS BANK PLC,New Company Placing,,United Kingdom,8773,General Financial,Consumer Finance,170,,422.96,,41.5,-,-,,,,,,,,,,,,,
AIM,05/06/2014,01/06/2014,2014,IPO,SIR ,SECURE INCOME REIT PLC,New Company Placing,,United Kingdom,8674, Real Estate Investment Trusts, Diversified REITs,174,,360.47,Oriel Securities Limited,15,-,-,,,,,,,,,,,,,
UK Main Market,04/06/2014,01/06/2014,2014,IPO,CLG ,CLIPPER LOGISTICS PLC,New Company Placing,,United Kingdom,2777,Industrial Transportation,Transportation Services,100,,121,,49.9,-,-,,,,,,,,,,,,,
UK Main Market,30/05/2014,01/05/2014,2014,IPO,P2P ,P2P GLOBAL INVESTMENTS PLC,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,1000,,211,,200,-,-,,,,,,,,,,,,,
UK Main Market,29/05/2014,01/05/2014,2014,IPO,SAGA,SAGA PLC,New Company Placing,,United Kingdom,5377,General Retailers,Specialized Consumer Services,185,,2057.581763,,549.9999995,-,-,2527.219971,2663.826416,2520.389648,2013.648315,5191330,2016.369019,1844.937134,2024.532471,1703.437378,2285.762695,2463.405762,705.7897339,
AIM,29/05/2014,01/05/2014,2014,IPO,NAH ,NAHL GROUP PLC,New Company Placing,,United Kingdom,5555,Media,Media Agencies,200,,83.33,Investec Bank PLC,2.3,-,-,,,,,,,,,,,,,
AIM,28/05/2014,01/05/2014,2014,IPO,MARI,MARIMEDIA LTD,New Company Placing,,Israel,5555,Media,Media Agencies,153,,95.97,Nplus1 Singer Advisory LLP,29.7619,-,-,,,,,,,,,,,,,
International Main Market,28/05/2014,01/05/2014,2014,IPO,BCRE,BCRE BRACK CAPITAL REAL EST INV NV,New Company Placing,,Netherlands,8633, Real Estate Investment & Services, Real Estate Holding & Development,1.61835,,2.763860828,,0.26052009,-,-,,,,,,,,,,,,,
AIM,23/05/2014,01/05/2014,2014,IPO,SHOE,SHOE ZONE PLC,New Company Placing,,United Kingdom,5371,General Retailers,Apparel Retailers,160,,84.5,Numis Securities Limited,36,-,-,169.5,169.75,169,117.9722214,22830,117.9722214,123.207695,132.9805603,156.7145996,136.2819824,156.5466003,188.2964325,
AIM,21/05/2014,01/05/2014,2014,IPO,FLO ,FLOWTECH FLUIDPOWER PLC,New Company Placing,,United Kingdom,2757,Industrial Engineering,Industrial Machinery,100,,44.25,Zeus Capital Limited,39.9,-,-,,,,,,,,,,,,,
UK Main Market,20/05/2014,01/05/2014,2014,IPO,CARD,CARD FACTORY PLC,New Company Placing,,United Kingdom,5379,General Retailers,Specialty Retailers,225,,684.7994324,,90,-,-,220,225,199,146.1615753,28301347,145.0708008,153.4333191,150.5245972,171.6126099,255.3342743,283.0901794,179.6839142,
AIM,19/05/2014,01/05/2014,2014,IPO,CAKE,PATISSERIE HOLDINGS PLC,New Company Placing,,United Kingdom,5757,Travel & Leisure,Restaurants & Bars,170,,194,Canaccord Genuity Ltd,32.7533,-,-,4.380000114,4.380000114,4.309999943,3.018038034,331595,3.247784615,4.820000172,4.25,4.295000076,,,,
AIM,12/05/2014,01/05/2014,2014,IPO,GLS ,GALASYS PLC,New Company Placing,,United Kingdom,9537,Software & Computer Services,Software,22.5,,16.31,Arden Partners plc,3.1218,-,-,,,,,,,,,,,,,
AIM,12/05/2014,01/05/2014,2014,IPO,LME ,LIMITLESS EARTH PLC,New Company Placing,,United Kingdom,8775,General Financial,Specialty Finance,5,,3.92,Cairn Financial Advisers LLP,3.005,-,-,,,,,,,,,,,,,
AIM,08/05/2014,01/05/2014,2014,IPO,RXB ,REX BIONICS PLC,New Company Placing,,United Kingdom,8775,General Financial,Specialty Finance,180,,26.08,Oriel Securities Limited,10,-,-,,,,,,,,,,,,,
AIM,02/05/2014,01/05/2014,2014,IPO,SSTY,SAFESTAY PLC,New Company Placing,,United Kingdom,5753,Travel & Leisure,Hotels,50,,7.6,Westhouse Securities Limited,4.8,-,-,49.78630066,59.74349976,49.78630066,57.01397324,193174,59.98863983,59.74078369,59.98863983,50.56893158,69.90415955,61.73500061,32,
AIM,30/04/2014,01/04/2014,2014,IPO,SPRP,SPRUE AEGIS,New Company Placing,,United Kingdom,2733,Electronic & Electrical Equipment,Electrical Components & Equipment,200,,105.1954922,Westhouse Securities LLP,11.96,-,-,,,,,,,,,,,,,
AIM,29/04/2014,01/04/2014,2014,IPO,,ROSSLYN DATA TECHNOLOGIES PLC,New Company Placing,,United Kingdom,9537,Software & Computer Services,Software,33,,25.54371949,Cenkos Securities Limited,10,-,-,,,,,,,,,,,,,
UK Main Market,25/04/2014,01/04/2014,2014,IPO,,NEXTENERGY SOLAR FUND LTD,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,100,,86.456,,85.6,-,-,,,,,,,,,,,,,
UK Main Market,16/04/2014,01/04/2014,2014,IPO,,POLYPIPE GROUP PLC,New Company Placing,,United Kingdom,2353,Construction & Materials,Building Materials & Fixtures,245,,525.9996371,,293.9997526,-,-,,,,,,,,,,,,,
UK Main Market,16/04/2014,01/04/2014,2014,IPO,,EXOVA GRP PLC,New Company Placing,,United Kingdom,2791,Support Services,Business Support Services,220,,550,,220,-,-,,,,,,,,,,,,,
UK Main Market,16/04/2014,01/04/2014,2014,IPO,,CAMBIAN GRP PLC,New Company Placing,,United Kingdom,4533,Health Care Equipment & Services,Health Care Providers,225,,357.5953533,,194.3169953,-,-,,,,,,,,,,,,,
AIM,16/04/2014,01/04/2014,2014,IPO,,EAGLE EYE SOLUTIONS LTD,New Company Placing,,United Kingdom,9535,Software & Computer Services,Internet,164,,36.2360736,Panmure Gordon (UK) Limited,6,-,-,,,,,,,,,,,,,
International Main Market,15/04/2014,01/04/2014,2014,IPO,,NOMAD HLDGS LTD,New Company Placing,,British Virgin Islands,8995,Nonequity Investment Instruments,Nonequity Investment Instruments,10,,304.9251072,,288.345255,-,-,,,,,,,,,,,,,
AIM,15/04/2014,01/04/2014,2014,IPO,,BAGIR GRP LTD,New Company Placing,,Israel,3763,Personal Goods,Clothing & Accessories,56,,31.38950625,Nplus1 Singer Advisory LLP,20,-,-,,,,,,,,,,,,,
International Main Market,14/04/2014,01/04/2014,2014,IPO,,SEPLAT PETROLEUM DEVT CO PLC,New Company Placing,,Nigeria,533,Oil & Gas Producers,Exploration & Production,210,,1210.844505,,300.896673,-,-,,,,,,,,,,,,,
AIM,14/04/2014,01/04/2014,2014,IPO,,HAYDALE GRAPHENE INDUSTRIES PLC,New Company Placing,,United Kingdom,1357,Chemicals,Specialty Chemicals,210,,21.59582016,Cairn Financial Advisers LLP,6.6,-,-,,,,,,,,,,,,,
UK Main Market,08/04/2014,01/04/2014,2014,IPO,,JUST EAT PLC,New Company Placing,,United Kingdom,5377,General Retailers,Specialized Consumer Services,260,,1408.982338,,99.9999988,-,-,,,,,,,,,,,,,
International Main Market,04/04/2014,01/04/2014,2014,IPO,,CANADIAN OVERSEAS PETROLEUM LTD,New Company Placing,,Canada,533,Oil & Gas Producers,Exploration & Production,13.5,,69.06633948,,2.399999895,-,-,,,,,,,,,,,,,
AIM,04/04/2014,01/04/2014,2014,IPO,,TEKCAPITAL PLC,New Company Placing,,United Kingdom,9533,Software & Computer Services,Computer Services,25,,5.85103402,Northland Capital Partners Lim,2,-,-,,,,,,,,,,,,,
AIM,04/04/2014,01/04/2014,2014,IPO,,RAME ENERGY PLC,New Company Placing,,United Kingdom,2791,Support Services,Business Support Services,18,,18.10119569,Northland Capital Partners Lim,1.3,-,-,,,,,,,,,,,,,
UK Main Market,02/04/2014,01/04/2014,2014,IPO,,BRIT PLC,New Company Placing,,United Kingdom,8536,Nonlife Insurance,Property & Casualty Insurance,240,,928,,240,-,-,,,,,,,,,,,,,
AIM,02/04/2014,01/04/2014,2014,IPO,,SAFECHARGE INTL GROUP LTD,New Company Placing,,British Virgin Islands,2795,Support Services,Financial Administration,162,,253.8419457,Shore Capital & Corporate Limi,75.75,-,-,,,,,,,,,,,,,
UK Main Market,31/03/2014,01/03/2014,2014,IPO,,JOHN LAING ENVIRONMENTAL ASSET GRP,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,100,,160,,160,-,-,,,,,,,,,,,,,
AIM,28/03/2014,01/03/2014,2014,IPO,,SCHOLIUM GROUP PLC,New Company Placing,,United Kingdom,5379,General Retailers,Specialty Retailers,100,,13.13,W.H. Ireland Limited,8,-,-,,,,,,,,,,,,,
AIM,28/03/2014,01/03/2014,2014,IPO,,VENTURE LIFE GROUP PLC,New Company Placing,,United Kingdom,3577,Food Producers,Food Products,109,,26.08,Charles Stanley Securities,5.4005,-,-,,,,,,,,,,,,,
AIM,27/03/2014,01/03/2014,2014,IPO,,HORIZON DISCOVERY GROUP PLC,New Company Placing,,United Kingdom,4573,Pharmaceuticals & Biotechnology,Biotechnology,180,,136.53,Panmure Gordon (UK) Limited,40,-,-,,,,,,,,,,,,,
UK Main Market,26/03/2014,01/03/2014,2014,IPO,,CUSTODIAN REIT PLC,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,100,,137.928829,,55,-,-,,,,,,,,,,,,,
AIM,25/03/2014,01/03/2014,2014,IPO,,XEROS TECHNOLOGY GROUP PLC,New Company Placing,,United Kingdom,2757,Industrial Engineering,Industrial Machinery,123,,101.24,Jefferies International Limite,27.5798,-,-,,,,,,,,,,,,,
SFM,24/03/2014,01/03/2014,2014,IPO,,NIMROD SEA ASSETS LTD,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,1,,80.15007,,78.5785,-,-,,,,,,,,,,,,,
AIM,21/03/2014,01/03/2014,2014,IPO,,XLMEDIA PLC,New Company Placing,,United Kingdom,5555,Media,Media Agencies,49,,126.06,Cenkos Securities Plc,41.8249,-,-,,,,,,,,,,,,,
AIM,20/03/2014,01/03/2014,2014,IPO,,MOSMAN OIL & GAS LTD,New Company Placing,,Australia,533,Oil & Gas Producers,Exploration & Production,8,,5.22,ZAI Corporate Finance Limited,1.5,-,-,,,,,,,,,,,,,
AIM,19/03/2014,01/03/2014,2014,IPO,,DALATA HOTEL GROUP PLC,New Company Placing,,Republic of Ireland,5753,Travel & Leisure,Hotels,209,,281.06,Davy Corporate Finance,221.54,-,-,,,,,,,,,,,,,
UK Main Market,19/03/2014,01/03/2014,2014,IPO,,GULF MARINE SERVICES PLC,New Company Placing,,United Kingdom,573,"Oil Equipment, Services & Distribution",Oil Equipment & Services,135,,536.9795653,,165.6927927,-,-,,,,,,,,,,,,,
UK Main Market,18/03/2014,01/03/2014,2014,IPO,,CIRCASSIA PHARMACEUTICALS PLC,New Company Placing,,United Kingdom,4573,Pharmaceuticals & Biotechnology,Biotechnology,310,,581.0093749,,199.9999999,-,-,,,,,,,,,,,,,
UK Main Market,17/03/2014,01/03/2014,2014,IPO,,PETS AT HOME GROUP PLC,New Company Placing,,United Kingdom,5379,General Retailers,Specialty Retailers,245,,1190,,464.1793177,-,-,,,,,,,,,,,,,
UK Main Market,17/03/2014,01/03/2014,2014,IPO,,POUNDLAND GROUP PLC,New Company Placing,,United Kingdom,5379,General Retailers,Specialty Retailers,300,,925,,375,-,-,,,,,,,,,,,,,
AIM,14/03/2014,01/03/2014,2014,IPO,,BOOHOO.COM PLC,New Company Placing,,United Kingdom,5371,General Retailers,Apparel Retailers,50,,784.15,Zeus Capital Limited,300,-,-,,,,,,,,,,,,,
UK Main Market,10/03/2014,01/03/2014,2014,IPO,,TWENTYFOUR SELECT MONTHLY INC FD,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,100,,105.0474383,,102.735881,-,-,,,,,,,,,,,,,
AIM,10/03/2014,01/03/2014,2014,IPO,,KOOVS PLC,New Company Placing,,United Kingdom,5371,General Retailers,Apparel Retailers,150,,44.36,Peel Hunt LLP,22,-,-,,,,,,,,,,,,,
International Main Market,05/03/2014,01/03/2014,2014,IPO,,LENTA LTD,International Offering (GDR),,British Virgin Islands,5337,Food & Drug Retailers,Food Retailers & Wholesalers,10,,2197.622462,,575.6666652,-,-,,,,,,,,,,,,,
UK Main Market,03/03/2014,01/03/2014,2014,IPO,,AO WORLD PLC,New Company Placing,,United Kingdom,5379,General Retailers,Specialty Retailers,285,,1486.315787,,59.99999835,-,-,,,,,,,,,,,,,
UK Main Market,28/02/2014,01/02/2014,2014,IPO,,KENNEDY WILSON EUROPE REAL EST PLC,New Company Placing,,United Kingdom,8633, Real Estate Investment & Services, Real Estate Holding & Development,1000,,973.7000214,,840,-,-,,,,,,,,,,,,,
UK Main Market,28/02/2014,01/02/2014,2014,IPO,,MCCOLL'S RETAIL GROUP PLC,New Company Placing,,United Kingdom,5337,Food & Drug Retailers,Food Retailers & Wholesalers,191,,193.1937175,,49.70006607,-,-,,,,,,,,,,,,,
AIM,27/02/2014,01/02/2014,2014,IPO,,DX PLC,New Company Placing,,United Kingdom,2771,Industrial Transportation,Delivery Services,100,,260.68,Zeus Capital Limited,200.5255,-,-,,,,,,,,,,,,,
AIM,26/02/2014,01/02/2014,2014,IPO,,SUMMIT GERMANY LTD,New Company Placing,,United Kingdom,8633, Real Estate Investment & Services, Real Estate Holding & Development,51.8,,155.8,Cenkos Securities Plc,28.4751,-,-,,,,,,,,,,,,,
AIM,20/02/2014,01/02/2014,2014,IPO,,ATLANTIS RESOURCES LTD,New Company Placing,,Singapore,583, Alternative Energy, Renewable Energy Equipment,94,,73.64,Nplus1 Singer Advisory LLP,12,-,-,,,,,,,,,,,,,
AIM,18/02/2014,01/02/2014,2014,IPO,,4D PHARMA PLC,New Company Placing,,United Kingdom,4577,Pharmaceuticals & Biotechnology,Pharmaceuticals,100,,63.05,Zeus Capital Limited,16.55,-,-,,,,,,,,,,,,,
AIM,10/02/2014,01/02/2014,2014,IPO,,MANX TELECOM PLC,New Company Placing,,United Kingdom,6535,Fixed Line Telecommunications,Fixed Line Telecommunications,142,,180.52,Liberum Capital Limited,89.152,-,-,,,,,,,,,,,,,
AIM,04/02/2014,01/02/2014,2014,IPO,,HURRICANE ENERGY PLC,New Company Placing,,United Kingdom,533,Oil & Gas Producers,Exploration & Production,43,,235.38,Cenkos Securities Plc,18,-,-,,,,,,,,,,,,,
AIM,17/01/2014,01/01/2014,2014,IPO,,CITYFIBRE INFRASTRUCTURE HLDGS PLC,New Company Placing,,United Kingdom,6535,Fixed Line Telecommunications,Fixed Line Telecommunications,60,,34.27,finnCap Ltd,16.642,-,-,,,,,,,,,,,,,
UK Main Market,10/01/2014,01/01/2014,2014,IPO,,CONYGAR ZDP PLC,New Company Placing,,United Kingdom,8633, Real Estate Investment & Services, Real Estate Holding & Development,100,,31.425,,30,-,-,,,,,,,,,,,,,
AIM,06/01/2014,01/01/2014,2014,IPO,,RM2 INTL SA,New Company Placing,,Luxembourg,2723,General Industrials,Containers & Packaging,88,,316.24,Cenkos Securities Plc,137.1951,-,-,,,,,,,,,,,,,
AIM,30/12/2013,01/12/2013,2013,IPO,,KODAL MINERALS PLC,New Company Placing,,United Kingdom,1775,Mining,General Mining,0.7,,5.19,Allenby Capital Limited,1,-,-,,,,,,,,,,,,,
International Main Market,27/12/2013,01/12/2013,2013,IPO,,DAMAC REAL ESTATE DEVELOPMENT LTD,International Offering (GDR),,United Emirates,8633, Real Estate Investment & Services, Real Estate Holding & Development,12.25,,798.9739309,,210.2678388,-,-,,,,,,,,,,,,,
AIM,23/12/2013,01/12/2013,2013,IPO,,ACTION HOTELS PLC,New Company Placing,,United Kingdom,5753,Travel & Leisure,Hotels,65,,95.96,Sanlam Securities UK Limited,30.9642,-,-,,,,,,,,,,,,,
International Main Market,20/12/2013,01/12/2013,2013,IPO,,ATLAS MARA CO NVEST LTD,New Company Placing,,British Virgin Islands,8775,General Financial,Specialty Finance,10,,206.1090084,,191.1314985,-,-,,,,,,,,,,,,,
UK Main Market,20/12/2013,01/12/2013,2013,IPO,,VINALAND ZDP LTD,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,100,,15.225,,15,-,-,,,,,,,,,,,,,
SFM,19/12/2013,01/12/2013,2013,IPO,,GCP SOVEREIGN INFRASTRUC DEBT LTD,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,1,,77.83195,,75.565,-,-,,,,,,,,,,,,,
UK Main Market,18/12/2013,01/12/2013,2013,IPO,,JPMORGAN SENIOR SECURED LOAN FUND,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,100,,80.185,,79,-,-,,,,,,,,,,,,,
